['粤Y585R0奇瑞牌小型汽车', '//sf.taobao.com/sf_item/564696196957.htm', 'failure']
['福田牌大型汽车', '//sf.taobao.com/sf_item/564878849269.htm', 'failure']
['粤EEX626东风日产小型轿车', '//sf.taobao.com/sf_item/564881790326.htm', 'failure']
['车牌号为云FAX303吉利牌GX7多功能乘用车（SUV）一辆', '//sf.taobao.com/sf_item/564885658908.htm', 'failure']
['陕ASE528别克牌小型轿车一辆', '//sf.taobao.com/sf_item/564909687024.htm', 'failure']
['豫J53216福田牌重型普通货车一辆拍卖', '//sf.taobao.com/sf_item/564931101977.htm', 'failure']
['车牌号为云KWY511的起亚牌小型轿车', '//sf.taobao.com/sf_item/564936706083.htm', 'failure']
['新能源汽车车架号为LA9J1LWB2GBL8A917号车辆', '//sf.taobao.com/sf_item/564950010648.htm', 'failure']
['鲁ALH730奇瑞牌轿车一辆', '//sf.taobao.com/sf_item/564962643848.htm', 'failure']
['车牌号为苏AE061W道奇牌2C3CDXEJ汽车一辆', '//sf.taobao.com/sf_item/564963111689.htm', 'failure']
['苏CN2858号（奥迪牌FV7241CVT）小型轿车', '//sf.taobao.com/sf_item/564963519187.htm', 'failure']
['陕A339K8别克汽车一辆', '//sf.taobao.com/sf_item/564963826654.htm', 'failure']
['豫FAY001号东风日产牌小型汽车一辆', '//sf.taobao.com/sf_item/564965975194.htm', 'failure']
['豫KBN559奥迪牌小型轿车', '//sf.taobao.com/sf_item/564987094504.htm', 'failure']
['车牌号为皖MHY006长城牌轿车', '//sf.taobao.com/sf_item/565033575808.htm', 'failure']
['牌号为豫D79006的中型普通货车一辆', '//sf.taobao.com/sf_item/565100263456.htm', 'failure']
['苏CXD855号起亚牌YQZ644OA小型越野车一辆', '//sf.taobao.com/sf_item/562720337846.htm', 'failure']
['皖FA8271号江淮牌MC1022CH5R3轻型普通货车', '//sf.taobao.com/sf_item/564200009705.htm', 'failure']
['四辆SDLG牌轮式装载机', '//sf.taobao.com/sf_item/564591376046.htm', 'failure']
['苏C806QJ号传祺牌轿车一辆', '//sf.taobao.com/sf_item/564750544018.htm', 'failure']
['豫C62717大客车一辆', '//sf.taobao.com/sf_item/564863781043.htm', 'failure']
['贵B63110福田牌重型自卸货车', '//sf.taobao.com/sf_item/564934550799.htm', 'failure']
['蒙B79919北奔牌重型半挂牵引车', '//sf.taobao.com/sf_item/564942481603.htm', 'failure']
['车牌号为晋EHS001的凯迪拉克牌SRXCROSSOV小型普通客车一辆', '//sf.taobao.com/sf_item/564973963409.htm', 'failure']
['湘N95465王牌神鹰CWD4010PD6', '//sf.taobao.com/sf_item/565009354068.htm', 'failure']
['东风牌重型货车一辆', '//sf.taobao.com/sf_item/565012294334.htm', 'failure']
['雪佛兰牌小型轿车', '//sf.taobao.com/sf_item/565093939710.htm', 'failure']
['车牌号为冀HE1489解放牌重型半挂牵引车一辆。', '//sf.taobao.com/sf_item/562939567990.htm', 'failure']
['车牌号为陕EKM188奥迪牌轿车一辆', '//sf.taobao.com/sf_item/564201276704.htm', 'failure']
['白色牌照为黑ELQ080起亚K5轿车', '//sf.taobao.com/sf_item/564305761361.htm', 'failure']
['车牌号黑L32802号解放牌货车', '//sf.taobao.com/sf_item/564540557347.htm', 'failure']
['机动车', '//sf.taobao.com/sf_item/564781185843.htm', 'failure']
['广汽传祺牌手动挡小型越野车一辆', '//sf.taobao.com/sf_item/565006142947.htm', 'failure']
['昌河牌小型汽车一辆车牌号：鲁R578E2', '//sf.taobao.com/sf_item/564795724325.htm', 'failure']
['豪瀚牌重型半挂牵引车车牌号：津AR0196/冀BRM３２挂', '//sf.taobao.com/sf_item/564136992045.htm', 'failure']
['宝马轿车云A004GD', '//sf.taobao.com/sf_item/564326762106.htm', 'failure']
['豫LBF198的福田牌BJ1041V8JD6-S1小型轿车', '//sf.taobao.com/sf_item/564365751406.htm', 'failure']
['三菱牌小型汽车', '//sf.taobao.com/sf_item/564884954563.htm', 'failure']
['湘MF18B66号英伦牌汽车', '//sf.taobao.com/sf_item/564906257320.htm', 'failure']
['牌号为豫AGH083的别克凯越牌轿车', '//sf.taobao.com/sf_item/564970531931.htm', 'failure']
['涉诉豫S87761东风牌货车一辆', '//sf.taobao.com/sf_item/565000274748.htm', 'failure']
['比亚迪牌S6小型普通客车', '//sf.taobao.com/sf_item/565004807487.htm', 'failure']
['（破）车牌号为浙J62886的大型普通客车', '//sf.taobao.com/sf_item/562662901739.htm', 'failure']
['陕汽牌SX4255NR2796苏A85887重型半挂牵引车', '//sf.taobao.com/sf_item/562055557297.htm', 'failure']
['陕汽牌SX4255NR2796苏A85856重型半挂牵引车', '//sf.taobao.com/sf_item/562123526384.htm', 'failure']
['别克君越牌轿车苏AZ2C89', '//sf.taobao.com/sf_item/563860840897.htm', 'failure']
['车牌号为贵CGE351号的海马牌轿车一辆', '//sf.taobao.com/sf_item/564199101032.htm', 'failure']
['蒙LXH663长城牌CC6460RM01小型普通客车', '//sf.taobao.com/sf_item/564349499196.htm', 'failure']
['陕D-83253号东风牌重型自卸货车', '//sf.taobao.com/sf_item/564702124465.htm', 'failure']
['云A65135东风牌货车', '//sf.taobao.com/sf_item/564722405600.htm', 'failure']
['皖F28468重型自卸货车', '//sf.taobao.com/sf_item/564747811936.htm', 'failure']
['川A7U804号汽车一辆', '//sf.taobao.com/sf_item/564861190385.htm', 'failure']
['桂APK876号五菱牌小型面包车', '//sf.taobao.com/sf_item/564965135459.htm', 'failure']
['豫AD8018号重型自卸货车一辆', '//sf.taobao.com/sf_item/565076651128.htm', 'failure']
['牌照为皖L28782宇通牌大型普通客车及铜陵至灵璧班线经营权', '//sf.taobao.com/sf_item/562056384058.htm', 'failure']
['李建元所有的冀03.03030农用拖拉机一辆', '//sf.taobao.com/sf_item/562339029778.htm', 'failure']
['青H84246蒙迪欧轿车', '//sf.taobao.com/sf_item/562418731972.htm', 'failure']
['2010款别克昂科雷（3564CC）越野车', '//sf.taobao.com/sf_item/562464655106.htm', 'failure']
['苏CJZ113吉利全球鹰牌小型普通轿车一辆', '//sf.taobao.com/sf_item/562487451754.htm', 'failure']
['湘A35405 东风牌油罐车', '//sf.taobao.com/sf_item/562617732815.htm', 'failure']
['湘A25137 醒狮牌 重型厢式货车', '//sf.taobao.com/sf_item/562714501826.htm', 'failure']
['湘A2636挂 醒狮牌油罐车', '//sf.taobao.com/sf_item/562717181931.htm', 'failure']
['湘A3251挂 醒狮牌 油罐车', '//sf.taobao.com/sf_item/562717917742.htm', 'failure']
['湘A35361 东风牌 油罐车', '//sf.taobao.com/sf_item/562717921806.htm', 'failure']
['湘A25409 东风牌 重型厢式货车', '//sf.taobao.com/sf_item/562718281039.htm', 'failure']
['湘A2641挂 醒狮牌 油罐车', '//sf.taobao.com/sf_item/562721273018.htm', 'failure']
['湘A37512 东风牌 油罐车', '//sf.taobao.com/sf_item/562783154962.htm', 'failure']
['湘A2869挂 醒狮牌 油罐车', '//sf.taobao.com/sf_item/562783374573.htm', 'failure']
['湘A36633 东风牌 油罐车', '//sf.taobao.com/sf_item/562783638134.htm', 'failure']
['湘A3056挂 醒狮牌油罐车', '//sf.taobao.com/sf_item/562783714459.htm', 'failure']
['湘A25122 醒狮牌 重型厢式货车', '//sf.taobao.com/sf_item/562786638222.htm', 'failure']
['湘A3863挂 银狐牌 油罐车', '//sf.taobao.com/sf_item/562858607955.htm', 'failure']
['维拉克斯牌小型越野车', '//sf.taobao.com/sf_item/564198209994.htm', 'failure']
['闽C0593U荣威牌小型轿车', '//sf.taobao.com/sf_item/564216001644.htm', 'failure']
['鲁K997C3', '//sf.taobao.com/sf_item/564681096282.htm', 'failure']
['苏NJ2439三一牌混凝土搅拌运输车', '//sf.taobao.com/sf_item/564864558447.htm', 'failure']
['晋BWJ888号丰田牌CA7150HVA型混合动力轿车', '//sf.taobao.com/sf_item/564938671269.htm', 'failure']
['鲁K47087号车辆', '//sf.taobao.com/sf_item/564947207646.htm', 'failure']
['（破）太仓市东方客运有限公司名下两部营运车辆', '//sf.taobao.com/sf_item/564962959798.htm', 'failure']
['解放小卡一辆（号牌：云MJ8079）', '//sf.taobao.com/sf_item/562586500053.htm', 'failure']
['湘J6L655力帆牌LF6430车一辆', '//sf.taobao.com/sf_item/562625319877.htm', 'failure']
['小型汽车', '//sf.taobao.com/sf_item/562715467843.htm', 'failure']
['浙CG8519别克牌汽车', '//sf.taobao.com/sf_item/564638732822.htm', 'failure']
['闽CV3297长安牌机动车', '//sf.taobao.com/sf_item/564683873993.htm', 'failure']
['奔驰欧旅牌小型客车一辆', '//sf.taobao.com/sf_item/564735495535.htm', 'failure']
['车牌号为桂L1817挂京驼牌重型仓栅式半挂车', '//sf.taobao.com/sf_item/564754433240.htm', 'failure']
['鲁C75983(鲁CJ670挂)豪沃牌大型挂车一辆', '//sf.taobao.com/sf_item/564763896796.htm', 'failure']
['（破）闽CMA332车辆', '//sf.taobao.com/sf_item/564764057942.htm', 'failure']
['豫PS1622重型自卸货车', '//sf.taobao.com/sf_item/564824950773.htm', 'failure']
['晋BL1865号马自达牌CA7201AT轿车', '//sf.taobao.com/sf_item/564875275574.htm', 'failure']
['雅阁HG7201A轿车', '//sf.taobao.com/sf_item/564904059890.htm', 'failure']
['上海大众帕萨特小型轿车', '//sf.taobao.com/sf_item/564906601678.htm', 'failure']
['（破）闽C17999车辆', '//sf.taobao.com/sf_item/564916927525.htm', 'failure']
['（破）闽C5279H车辆', '//sf.taobao.com/sf_item/564916983215.htm', 'failure']
['郓城县宝马牌车牌：鲁RV530L小型轿车一辆', '//sf.taobao.com/sf_item/564585980209.htm', 'failure']
['拍卖解放牌大型车辆汽车鲁BN3195', '//sf.taobao.com/sf_item/564796330740.htm', 'failure']
['顾怀春名下车辆 车牌号：贵B27999', '//sf.taobao.com/sf_item/564183042466.htm', 'failure']
['鲁C12358号解放重型自卸货车', '//sf.taobao.com/sf_item/564352036379.htm', 'failure']
['杨成超所有的（登记在王福林名下）的鄂F2S211号东风牌重型仓栅式货车', '//sf.taobao.com/sf_item/564615964811.htm', 'failure']
['宝马牌小车', '//sf.taobao.com/sf_item/564653940673.htm', 'failure']
['卢家恒所有的车牌号为蒙K5W507路虎揽胜小型越野客车一辆', '//sf.taobao.com/sf_item/564722061133.htm', 'failure']
['鲁13/H7111东方红400拖拉机及车斗', '//sf.taobao.com/sf_item/564789756959.htm', 'failure']
['江淮牌贵JTQ373 SUV', '//sf.taobao.com/sf_item/564802946425.htm', 'failure']
['粤SG491M', '//sf.taobao.com/sf_item/564884735539.htm', 'failure']
['粤SK404B', '//sf.taobao.com/sf_item/564885419423.htm', 'failure']
['吉利牌贵JR8237', '//sf.taobao.com/sf_item/564885551277.htm', 'failure']
['鄂A9BK83思域牌小轿车', '//sf.taobao.com/sf_item/564959678912.htm', 'failure']
['车牌号为云AH219Q的进口奥迪Q7越野车一辆', '//sf.taobao.com/sf_item/564698421583.htm', 'failure']
['鲁GX9037解放牌小型普通客车', '//sf.taobao.com/sf_item/564699761906.htm', 'failure']
['晋EM8386的朗逸牌SVW7147FRD小型轿车一辆', '//sf.taobao.com/sf_item/564755524798.htm', 'failure']
['罗群标名下车牌号为云D60901厢式货车', '//sf.taobao.com/sf_item/564875045432.htm', 'failure']
['鲁LDK975号牌东风风神轿车一辆', '//sf.taobao.com/sf_item/564876629116.htm', 'failure']
['车牌号晋EZF210的英伦牌RX6453K04小型普通客车一辆', '//sf.taobao.com/sf_item/564940766591.htm', 'failure']
['车牌号为鲁NB0777重型半挂牵引车和鲁NC108挂重型罐式半挂车', '//sf.taobao.com/sf_item/562433112479.htm', 'failure']
['涉案财物大运牌轻型自卸货车一辆', '//sf.taobao.com/sf_item/562593458668.htm', 'failure']
['四平市宏野公路客运有限公司客车', '//sf.taobao.com/sf_item/563790648546.htm', 'failure']
['四平市宏野公路客运有限公司客车', '//sf.taobao.com/sf_item/563791164687.htm', 'failure']
['四平市宏野公路客运有限公司客车', '//sf.taobao.com/sf_item/563791184520.htm', 'failure']
['贵州术汇生态农业开发有限公司所有的贵F09116号万达牌中型普通客车一辆', '//sf.taobao.com/sf_item/563941925024.htm', 'failure']
['四平市宏野公路客运有限公司客车', '//sf.taobao.com/sf_item/563965578117.htm', 'failure']
['贵州术汇生态农业开发有限公司所有的贵FC2057大通牌小型普通客车一辆', '//sf.taobao.com/sf_item/564008626338.htm', 'failure']
['四平市宏野公路客运有限公司客车', '//sf.taobao.com/sf_item/564046571521.htm', 'failure']
['王植卫所有的浙CR99L2讴歌MDX牌2HHYD286小型越野客车一辆', '//sf.taobao.com/sf_item/564122539825.htm', 'failure']
['嘉宝面包车1辆、五菱面包车两辆、捷达轿车1辆', '//sf.taobao.com/sf_item/564208153975.htm', 'failure']
['两辆QQ轿车', '//sf.taobao.com/sf_item/564275910850.htm', 'failure']
['佳宝面包车', '//sf.taobao.com/sf_item/564357687485.htm', 'failure']
['（破）车牌号为浙DN0699汽车一辆', '//sf.taobao.com/sf_item/564470684534.htm', 'failure']
['（破）车牌号为浙DQZ791汽车一辆', '//sf.taobao.com/sf_item/564470992191.htm', 'failure']
['谢忠所有的湘K80166号标致2230CC小车一辆', '//sf.taobao.com/sf_item/564537086943.htm', 'failure']
['欧曼牌BJ4251SNFJB 重型半挂牵引车及恩信事业牌重型平板半挂车', '//sf.taobao.com/sf_item/564577153869.htm', 'failure']
['（破）车牌号为浙DQ8332汽车一辆', '//sf.taobao.com/sf_item/564734335271.htm', 'failure']
['陕A55E68凯尊2359CC小型轿车', '//sf.taobao.com/sf_item/564753976723.htm', 'failure']
['沃尔沃牌CAF7252A小型轿车一辆', '//sf.taobao.com/sf_item/564940054364.htm', 'failure']
['鲁HC8793/鲁H1H93挂乘龙牌半挂牵引车', '//sf.taobao.com/sf_item/565020619925.htm', 'failure']
['吉D-95356号丰田越野车一辆', '//sf.taobao.com/sf_item/565022723407.htm', 'failure']
['欧曼牌货运车及一辆重型仓棚式半挂车', '//sf.taobao.com/sf_item/564640064388.htm', 'failure']
['车牌号为鲁NLT837号的欧铃牌轻型普通货车一辆', '//sf.taobao.com/sf_item/561957188285.htm', 'failure']
['甘南县人民法院依职权公开拍卖黑BR7935本田轿车', '//sf.taobao.com/sf_item/562212306584.htm', 'failure']
['拍卖车牌号码为粤GNU885奥迪牌汽车一辆', '//sf.taobao.com/sf_item/562414170752.htm', 'failure']
['甘AX5488奇瑞牌小型汽车', '//sf.taobao.com/sf_item/562430520294.htm', 'failure']
['鲁S04497号车辆', '//sf.taobao.com/sf_item/563924254073.htm', 'failure']
['桂B2T718宝骏牌小型轿车一辆', '//sf.taobao.com/sf_item/564011058465.htm', 'failure']
['吉A608B3号夏利牌轿车', '//sf.taobao.com/sf_item/564443660121.htm', 'failure']
['一辆白色东风牌普通货车', '//sf.taobao.com/sf_item/564452052468.htm', 'failure']
['粤EPK101号五菱牌、粤ETF748号江铃牌的轻型普通货车', '//sf.taobao.com/sf_item/564467880142.htm', 'failure']
['皖J14827重型半挂牵引车', '//sf.taobao.com/sf_item/564482128982.htm', 'failure']
['苏A7T3M9大众POLO轿车', '//sf.taobao.com/sf_item/564518085537.htm', 'failure']
['湘KA9366奥迪牌A8L2.8小型轿车', '//sf.taobao.com/sf_item/564521748825.htm', 'failure']
['鲁QC86H0大众牌轿车', '//sf.taobao.com/sf_item/564573718560.htm', 'failure']
['鲁H90078奥迪牌小型轿车', '//sf.taobao.com/sf_item/564591973015.htm', 'failure']
['豫MS9908号现代汽车', '//sf.taobao.com/sf_item/564592353367.htm', 'failure']
['车牌号为陕AG2714的HDJ5311GJBDF型混凝土搅拌运输车', '//sf.taobao.com/sf_item/564622109012.htm', 'failure']
['梅赛德斯&mdash;奔驰牌轿车豫N77787', '//sf.taobao.com/sf_item/564627711034.htm', 'failure']
['甘NB1836恒天皮卡大迪牌轻型普通货车', '//sf.taobao.com/sf_item/564633662668.htm', 'failure']
['川AC7706号汽车一辆', '//sf.taobao.com/sf_item/564661186264.htm', 'failure']
['蒙B10048大众牌小型轿车', '//sf.taobao.com/sf_item/564666870778.htm', 'failure']
['本田雅阁轿车一辆（车牌号：蒙LTN996）', '//sf.taobao.com/sf_item/564670483751.htm', 'failure']
['川A455KR的雪佛兰轿车一辆', '//sf.taobao.com/sf_item/564691983852.htm', 'failure']
['桂AB1079陕汽牌SX4255NT324重型半挂索引车', '//sf.taobao.com/sf_item/564707371461.htm', 'failure']
['浙GGR799别克汽车', '//sf.taobao.com/sf_item/564707583467.htm', 'failure']
['蒙G30173号重型半挂牵引车、蒙G5292重型厢式半挂车', '//sf.taobao.com/sf_item/564714191301.htm', 'failure']
['苏CB862挂', '//sf.taobao.com/sf_item/564732735257.htm', 'failure']
['粤YZ8866号宝马牌小型汽车', '//sf.taobao.com/sf_item/564732835608.htm', 'failure']
['车牌号为豫J-18977东风日产牌小型轿车', '//sf.taobao.com/sf_item/564734059498.htm', 'failure']
['闽EKF133号小型车辆一辆', '//sf.taobao.com/sf_item/564734735348.htm', 'failure']
['粤Y92H05号江铃牌小型汽车', '//sf.taobao.com/sf_item/564743263606.htm', 'failure']
['乘龙牌桂AG5580重型自卸货车', '//sf.taobao.com/sf_item/564745203525.htm', 'failure']
['（破）苏FK2953别克轿车一辆', '//sf.taobao.com/sf_item/564794285677.htm', 'failure']
['粤R40826东风牌DFL3120B1中型自卸货车', '//sf.taobao.com/sf_item/562345569458.htm', 'failure']
['豫HG9971重型非载货专项作业车一辆', '//sf.taobao.com/sf_item/562107070320.htm', 'failure']
['车牌号为晋H46843的金龙牌中型普通客车一辆', '//sf.taobao.com/sf_item/562202790958.htm', 'failure']
['闽A0019X宝马牌小型越野客车一辆', '//sf.taobao.com/sf_item/562292220319.htm', 'failure']
['鄂S28823 油脂运输车一辆', '//sf.taobao.com/sf_item/562295884583.htm', 'failure']
['闽FAG660号汽车', '//sf.taobao.com/sf_item/562325772379.htm', 'failure']
['东风雪铁龙牌鄂H5Z810小型轿车', '//sf.taobao.com/sf_item/562341540439.htm', 'failure']
['闽FKU655号汽车一辆', '//sf.taobao.com/sf_item/562424785358.htm', 'failure']
['车牌号川S50828重型半挂牵引车和车牌号川S0778挂的重型低平板半挂车各一辆', '//sf.taobao.com/sf_item/562512374450.htm', 'failure']
['大众汽车牌轿车', '//sf.taobao.com/sf_item/563988847052.htm', 'failure']
['湘K85263号思迪牌轿车', '//sf.taobao.com/sf_item/564032675227.htm', 'failure']
['豫KAE225雪佛兰爱唯欧小型轿车', '//sf.taobao.com/sf_item/564053427518.htm', 'failure']
['中联牌混凝土泵车（陕K94064，车架号：WDANHCAA6CL639724）', '//sf.taobao.com/sf_item/564474024829.htm', 'failure']
['闽EGY795号奔驰牌小型汽车', '//sf.taobao.com/sf_item/564556605881.htm', 'failure']
['中联牌混凝土泵车（豫AD1277，车架号：JALY9F5Y2C7007410）', '//sf.taobao.com/sf_item/564586741777.htm', 'failure']
['豫HD2795解放牌重型自卸货车', '//sf.taobao.com/sf_item/564612478878.htm', 'failure']
['中联牌混凝土泵车（陕K94053，车架号：YS2P8X425C2074192）', '//sf.taobao.com/sf_item/564737687479.htm', 'failure']
['陕AM0369牌货车', '//sf.taobao.com/sf_item/562290116831.htm', 'failure']
['闽FAU018号小型汽车', '//sf.taobao.com/sf_item/562290652876.htm', 'failure']
['闽F6228H号汽车', '//sf.taobao.com/sf_item/562458978873.htm', 'failure']
['粤LP6112号江淮牌重型自卸货车', '//sf.taobao.com/sf_item/563822884383.htm', 'failure']
['云AZ010J猎豹牌CFA6481M小型普通客车', '//sf.taobao.com/sf_item/563877926824.htm', 'failure']
['梅赛德斯奔驰E300L', '//sf.taobao.com/sf_item/563893637805.htm', 'failure']
['皖KL0781号重型仓栅式货车', '//sf.taobao.com/sf_item/564035426980.htm', 'failure']
['奥迪牌Q5', '//sf.taobao.com/sf_item/564305809431.htm', 'failure']
['云D50886凌宇牌重型罐式货车', '//sf.taobao.com/sf_item/564326132204.htm', 'failure']
['豫R1871K别克牌小轿车', '//sf.taobao.com/sf_item/564431064084.htm', 'failure']
['云D553557云建牌重型罐式货车', '//sf.taobao.com/sf_item/564506434367.htm', 'failure']
['闽G7793E东风牌小型普通客车', '//sf.taobao.com/sf_item/564556569519.htm', 'failure']
['闽G7792A江淮牌轻型普通货车', '//sf.taobao.com/sf_item/564557277057.htm', 'failure']
['粤BVR56重型集装箱半挂车', '//sf.taobao.com/sf_item/564560681548.htm', 'failure']
['鲁N43281号重型专项作业车', '//sf.taobao.com/sf_item/564574222542.htm', 'failure']
['浙A003ST普瑞维亚牌汽车', '//sf.taobao.com/sf_item/564575486425.htm', 'failure']
['闽C?309S0 雪佛兰牌SGM7161DYAA 小型轿车一辆', '//sf.taobao.com/sf_item/564586398688.htm', 'failure']
['粤X8W059号长安牌货车', '//sf.taobao.com/sf_item/564611242086.htm', 'failure']
['东风日产牌浙B368HM车辆', '//sf.taobao.com/sf_item/564611406268.htm', 'failure']
['闽G7793G福田牌轻型自卸货车', '//sf.taobao.com/sf_item/564626942781.htm', 'failure']
['闽G7793D江铃牌轻型普通货车', '//sf.taobao.com/sf_item/564627606099.htm', 'failure']
['赵世行所有的冀EB0679重型自卸车一辆', '//sf.taobao.com/sf_item/564656807816.htm', 'failure']
['鲁B785HH奥路卡牌车辆一辆', '//sf.taobao.com/sf_item/564666531768.htm', 'failure']
['闽C877KA号本田雅阁牌HG7201A小轿车一辆', '//sf.taobao.com/sf_item/564667655731.htm', 'failure']
['粤A1735F号天籁轿车', '//sf.taobao.com/sf_item/564768470629.htm', 'failure']
['被执行人梁凤君所有的重型厢式货车', '//sf.taobao.com/sf_item/564791985922.htm', 'failure']
['鲁M507V2号帕萨特小型汽车一辆', '//sf.taobao.com/sf_item/564853630700.htm', 'failure']
['鄂F8GM56奥迪Q5越野车', '//sf.taobao.com/sf_item/564854722105.htm', 'failure']
['福田牌中型厢式货车', '//sf.taobao.com/sf_item/564964935586.htm', 'failure']
['冀ED6003/冀E3V18挂号车位重型罐式货车', '//sf.taobao.com/sf_item/562343389713.htm', 'failure']
['苏CR2792号重型普通货车', '//sf.taobao.com/sf_item/562409042977.htm', 'failure']
['车牌为吉BY8183的东风本田牌商务轿车', '//sf.taobao.com/sf_item/563893121284.htm', 'failure']
['辽AW5382东风货车', '//sf.taobao.com/sf_item/564392128702.htm', 'failure']
['苏JF4448徐工牌重型特殊结构货车', '//sf.taobao.com/sf_item/564408868026.htm', 'failure']
['桑塔纳牌SVW7180LED小型汽车', '//sf.taobao.com/sf_item/564482876819.htm', 'failure']
['雪佛兰牌小型轿车', '//sf.taobao.com/sf_item/564503065396.htm', 'failure']
['拍卖车牌号为赣AS2288的宝马牌小型越野车一辆', '//sf.taobao.com/sf_item/564517209598.htm', 'failure']
['猎豹牌小型普通客车一辆', '//sf.taobao.com/sf_item/564520977860.htm', 'failure']
['中联牌起重机1台，车架号为：L5E6H5D469A000059', '//sf.taobao.com/sf_item/564586946057.htm', 'failure']
['桑塔纳牌SVW7180LED小型汽车', '//sf.taobao.com/sf_item/564595141201.htm', 'failure']
['沪BQ8868大型汽车一辆（不带沪牌）,', '//sf.taobao.com/sf_item/564615783142.htm', 'failure']
['粤BX720F号奔驰牌小型客车', '//sf.taobao.com/sf_item/564653823068.htm', 'failure']
['粤BZ258D号奔驰牌小型客车', '//sf.taobao.com/sf_item/564654379095.htm', 'failure']
['福田牌BJ4258SNFJB-6型重型半挂牵引车及半挂车一辆', '//sf.taobao.com/sf_item/564655239703.htm', 'failure']
['拍卖车牌号为赣M77999的梅赛德斯-奔驰小型轿车一辆', '//sf.taobao.com/sf_item/564669119326.htm', 'failure']
['辽BU1611号宝马汽车', '//sf.taobao.com/sf_item/564671144782.htm', 'failure']
['湘L67372重型自卸货车一辆', '//sf.taobao.com/sf_item/564852118336.htm', 'failure']
['鲁C1D271马自达牌小型轿车', '//sf.taobao.com/sf_item/564947003434.htm', 'failure']
['京NX0G88揽胜牌SALSN2D4小型普通客车一辆', '//sf.taobao.com/sf_item/562390522910.htm', 'failure']
['鲁V2M979海马福美来轿车', '//sf.taobao.com/sf_item/563808017365.htm', 'failure']
['牌号为桂PXY711的大众牌宝来小轿车', '//sf.taobao.com/sf_item/564043920440.htm', 'failure']
['中联牌重型非载货专项作业车', '//sf.taobao.com/sf_item/564320228838.htm', 'failure']
['拍卖徐工牌100吨汽车起重机', '//sf.taobao.com/sf_item/564351768980.htm', 'failure']
['型号为牧马人WRANGLERUNLIMITED(3.6L)越野车（无牌照）', '//sf.taobao.com/sf_item/564355612158.htm', 'failure']
['闽G29686、乘龙牌重型自卸货车', '//sf.taobao.com/sf_item/564369424248.htm', 'failure']
['豫KHB538北京现代小型轿车', '//sf.taobao.com/sf_item/564369856955.htm', 'failure']
['五菱牌LZW6441JY小型普通客车一辆', '//sf.taobao.com/sf_item/564421597510.htm', 'failure']
['一汽奔腾B70轿车', '//sf.taobao.com/sf_item/564436977814.htm', 'failure']
['驾校用教练车28辆', '//sf.taobao.com/sf_item/564464641254.htm', 'failure']
['鲁LDZ521丰田牌机动车', '//sf.taobao.com/sf_item/564468109241.htm', 'failure']
['赣G59139路虎牌小型越野客车', '//sf.taobao.com/sf_item/564474373589.htm', 'failure']
['闽G29682、大运牌重型自卸货车', '//sf.taobao.com/sf_item/564479217995.htm', 'failure']
['闽G26036中型厢式货车', '//sf.taobao.com/sf_item/564504742473.htm', 'failure']
['车牌号为冀B609BX的福特小型轿车一辆', '//sf.taobao.com/sf_item/564533522637.htm', 'failure']
['豫A3MC77雪佛兰轿车一辆', '//sf.taobao.com/sf_item/564551061708.htm', 'failure']
['蒙K59655大众途观小型普通客车一辆', '//sf.taobao.com/sf_item/564557310841.htm', 'failure']
['车牌为浙AMC903长城牌轻型普通货车一辆', '//sf.taobao.com/sf_item/564570083267.htm', 'failure']
['欧曼牌重型栅式仓栅式货车', '//sf.taobao.com/sf_item/564583475538.htm', 'failure']
['拍卖被执行人杨世国所有的车牌吉HEZ956', '//sf.taobao.com/sf_item/564585283818.htm', 'failure']
['东风日产牌轿车豫QKJ551号一辆', '//sf.taobao.com/sf_item/564614907550.htm', 'failure']
['型号为大众牌FV7160BBMGG小型轿车（晋DQ0074)', '//sf.taobao.com/sf_item/564616403048.htm', 'failure']
['号牌为粤RUC148的江铃牌轻型厢式货车', '//sf.taobao.com/sf_item/564618179117.htm', 'failure']
['雷克萨斯RX轿车一辆', '//sf.taobao.com/sf_item/564627723807.htm', 'failure']
['鲁VN760R比亚迪F3轿车', '//sf.taobao.com/sf_item/564628247428.htm', 'failure']
['（破）杭州虎牌中策电缆名下车牌号为浙AQ539Q轻型普通货车一辆', '//sf.taobao.com/sf_item/564751749969.htm', 'failure']
['牌号为鲁NLN738起亚牌小型轿车一辆', '//sf.taobao.com/sf_item/564766033458.htm', 'failure']
['2008年1月16日注册登记奥迪Q7自用车一辆', '//sf.taobao.com/sf_item/564831498668.htm', 'failure']
['大众CC', '//sf.taobao.com/sf_item/564916451728.htm', 'failure']
['金龙牌KLQ6896E3赣J23227大巴客车', '//sf.taobao.com/sf_item/564616103777.htm', 'failure']
['福田牌轻型厢式货车', '//sf.taobao.com/sf_item/564886071701.htm', 'failure']
['福田牌重型自卸货车', '//sf.taobao.com/sf_item/561956776974.htm', 'failure']
['车牌号为桂AVP513号海马牌小型轿车', '//sf.taobao.com/sf_item/564179956402.htm', 'failure']
['被执行人李忠和所有的起亚牌小型普通客车', '//sf.taobao.com/sf_item/564195457963.htm', 'failure']
['中通牌LCK6106HT大型普通客车', '//sf.taobao.com/sf_item/564264825406.htm', 'failure']
['解放牌重型半挂牵引车及农牧牌重型普通半挂车', '//sf.taobao.com/sf_item/564313080546.htm', 'failure']
